delay,jitter,rtt
6.809000000000026,0.9282389539097949,179.35733333333334
-8.049666666666667,0,171.645
-12.971666666666692,1.0189681054871134,172.22
11.420333333333332,0,180.88
-6.983000000000004,3.6003587166959976,178.46266666666665
9.429166666666646,0.8425000000000011,179.6465
0.07266666666666666,0.0030912061651650214,7.457666666666667
0.5413333333333332,0.004714045207910216,7.857333333333333
5.901666666666699,3.438305428873682,179.73566666666667
9.753666666666646,7.327664900149902,184.93966666666665
-2.331000000000074,0.1435571895331933,278.78999999999996
-4.334666666666635,0.0020000000000095497,280.788
16.743666666666684,0,321.875
10.976000000000056,0.45218211670372394,322.487
-5.228333333333339,4.594828276322076,110.65566666666666
-2.6026666666666642,0,109.639
-36.04066666666665,1.919872449466964,298.2683333333334
-20.399333333333345,0,292.818
9.935333333333347,0.0163910544708601,127.504
12.28233333333337,0.049806291436597046,136.68500000000003
0.48799999999999955,0.06748827058583405,11.067
0.3223333333333329,0,10.884
5.969666666666683,4.402614071965275,164.085
2.9536666666666633,0,163.285
-14.105999999999995,3.9216227083525865,166.40099999999998
-2.129333333333335,0.6618645380035588,162.965
-10.295000000000016,4.469949017854932,174.72866666666667
9.720833333333331,0.7755000000000082,179.7735
9.926000000000016,3.7240139932903427,142.69166666666666
4.898333333333312,0.055999999999997385,138.503
0.5043333333333333,0.067,0.653
0.07499999999999996,0.04532107677449864,0.597
2.75,0.12600000000000477,329.206
34.718500000000006,0.9624999999999773,360.0505
16.899333333333345,4.509863658939401,156.44433333333333
0.22199999999998,4.497444632479893,139.10766666666666
0.4656666666666638,0.021228911104117815,218.467
0.16800000000000637,0.023342855200007867,218.15666666666667
-2.595333333333315,1.3199255871281392,189.04333333333332
-1.7626666666666608,0,190.024
-8.048833333333334,0.009500000000002728,144.5615
-1.4636666666666542,0.05304714883949817,144.797
-7.88633333333334,4.200002566136783,148.39766666666665
5.228333333333296,0.02993697082575073,152.8903333333333
4.416333333333341,4.710292088135884,283.14366666666666
0.910666666666657,0.013912424503145974,283.9336666666666
15.15433333333334,18.103615667104233,158.97233333333335
13.155000000000001,37.722648566728296,174.95433333333335
-3.5383333333333553,2.259999999999991,139.215
-3.1123333333333107,2.828569053229721,138.28733333333335
0.5041666666666629,0.0015000000000071623,218.5355
0.08433333333334758,0.05919647136631302,218.11933333333334
0.4869999999999992,0.02098147330914166,7.828333333333333
0.1263333333333332,0.0040000000000000036,7.49
-7.314666666666682,4.051047847985342,181.74599999999998
-1.7646666666666704,0.08725059694161034,176.207
7.8279999999999745,0.11699999999999022,333.437
0.9454999999999814,0,326.133
1.6200000000000045,0.0376061460697874,173.10566666666668
-0.2886666666666997,0,171.432
0.081666666666667,0.05123366948490959,28.742333333333335
0.552500000000002,0.024499999999999744,29.1415
1.426666666666705,0,207.354
-9.904666666666628,0.12593119814671794,200.82500000000002
0.6176666666666506,0.005000000000023874,290.727
-0.007000000000005002,0.026886593106781684,290.28366666666665
8.276666666666642,0.05844845782586312,159.51266666666666
2.02533333333335,0.09683089497790158,151.33766666666668
4.01400000000001,0,162.912
-0.14833333333334053,0.0629938268580463,158.64966666666666
0.7533333333333445,0.00873053390247244,124.49633333333334
-3.0230000000000103,0.016391054470861255,123.464
4.583333333333371,0.005312459150171925,161.56133333333335
-4.76733333333334,0,162.972
-15.669666666666672,0.8288429686416292,177.93099999999995
-10.301666666666648,4.486598216416919,180.18833333333336
-11.697999999999993,0.034740306401767736,119.77966666666667
3.84966666666665,3.707859849922417,125.06599999999999
-0.5606666666666626,1.4097123426035847,41.28466666666667
0.21099999999999852,0,40.057
0.5163333333333338,0.020853989759489475,7.820333333333333
0.1831666666666658,0.011499999999999844,7.5275
-0.010666666666679703,0.10849987199172685,138.71633333333332
0.1349999999999909,0.17480338160980352,138.33033333333333
0.6899999999999977,0,161.645
-0.002999999999985903,0.04269530289023589,160.87333333333336
0.47399999999998954,0.1461718927229888,160.67866666666666
0.8389999999999986,0.42900000000000205,160.9
0.10866666666666447,0.029405214956988425,28.73
0.4123333333333328,0.0389999999999997,28.97
0.5256666666666661,0.01078064108586561,39.56733333333333
0.029666666666663843,0.0030000000000001137,39.238
0.3723333333333372,0,39.405
0.055999999999997385,0.0041096093353146,39.18633333333333
10.82899999999998,0.8965936773266969,173.95866666666666
-9.217166666666657,0.03549999999999898,166.3775
0.4256666666666682,0.017461067804945826,29.035666666666668
0.10299999999999798,0.09388763970240692,28.679333333333332
0.598333333333315,0.0077602978178782376,105.46833333333332
-0.2120000000000033,0.06199999999999761,104.884
3.0430000000000206,3.3505268574094798,129.65033333333335
2.187333333333342,4.920999999999999,124.495
-0.9439999999999884,0.7539999999999978,107.73400000000001
2.0636666666666486,2.1130067571012545,109.51833333333333
0.28266666666667106,1.4889089965474736,109.76799999999999
1.6270000000000095,0.32099999999999795,109.596
5.965666666666635,0.9726336526268347,207.88833333333332
2.98066666666665,0,199.871
0.3923333333333403,0,159.894
0.9373333333333562,0.41219170297326296,160.376
0.11933333333334417,0.19516317958740464,159.69600000000003
0.28016666666667334,0.02949999999999875,160.13350000000003
2.737000000000023,4.465631820420885,133.9226666666667
0.9279999999999973,0.8755215588436411,132.389
-5.113999999999976,0,258.021
2.983666666666693,0.9155924614999728,261.9026666666667
-0.12600000000000477,0.030232432915661526,216.393
0.39699999999999136,0.0040000000000048885,216.66199999999998
0.472999999999999,0.024535688292771526,115.718
0.1283333333333303,0.030379086373508456,115.36233333333332
5.965333333333348,0,118.352
2.210000000000008,4.257849561561432,114.13566666666667
0.42833333333334167,0.009000000000000341,124.409
-7.721666666666664,0.18455231116286633,116.36533333333334
2.8823333333333494,3.953538752392174,210.47400000000002
-3.9153333333333364,0.07500000000000284,207.03199999999998
3.6673333333333176,4.232715860479594,180.13466666666667
-7.914333333333332,0.016872067646457493,176.114
-3.4893333333333487,0.012832251036608264,174.206
-2.7649999999999864,0.8899499361699573,184.59033333333332
-10.202999999999975,4.336570611285678,148.16600000000003
-7.7529999999999575,0.3458294377290664,137.20900000000003
-6.159999999999997,0,127.798
-18.91900000000001,0.05087457343528298,117.95366666666666
6.798000000000002,0.17601956961908696,127.51833333333333
-2.6143333333333487,0,127.517
-2.209666666666692,0.7873780681618142,165.91766666666666
-13.965333333333291,0,165.286
6.2943333333333555,0,137.865
-7.981999999999985,0.030346151137975945,127.78833333333334
-0.20699999999999363,0.01772004514667002,112.98
0.15233333333335963,0.019258475767543443,112.88433333333334
8.036666666666662,0.09596179795453572,124.229
9.769833333333338,0.018499999999995964,123.95150000000001
3.5306666666666615,0,301.998
19.8243333333333,0.5087398374633403,320.15166666666664
6.904500000000041,3.765500000000003,373.80150000000003
-2.6546666666666283,4.553378989522195,363.0783333333333
-1.99166666666666,0.16944287795268873,124.79766666666667
3.6439999999999912,0.1875052591855025,130.41233333333332
-0.07816666666667516,0.021500000000003183,360.1185
-0.38433333333324526,0.6741208266244956,359.77233333333334
1.8319999999999936,0.9257659891498781,366.844
-5.043333333333408,0.08572177215982678,367.54766666666666
-2.900999999999982,0,137.473
-2.729666666666702,4.541245937698894,131.14499999999998
1.164999999999992,1.927751770557842,154.70966666666666
-4.314999999999998,0,173.326
3.118333333333311,5.391346832347801,145.153
-1.1418333333333237,1.6684999999999945,142.9745
8.99799999999999,0.03484250278037273,144.375
-4.555000000000007,0.8490686400730807,135.29233333333335
-3.0051666666666677,0.030500000000003524,169.8585
-4.365000000000009,0.9149412853049992,170.7603333333333
0.42600000000000193,0.016519348924483746,115.71733333333333
-0.1916666666666913,0.03653613127971967,115.37933333333332
0.6983333333333235,0,292.211
-0.20933333333340443,0.03341656275962067,291.52399999999994
-2.926333333333318,4.493709405627182,126.60366666666668
-2.691999999999993,0,123.736
7.213666666666654,4.504592545391866,175.24800000000002
-1.2493333333333396,0,166.827
0.9108333333333007,0.21049999999999613,337.7495
2.843999999999994,3.516519617778675,344.47766666666666
0.11800000000005184,0.046735663279993546,290.22133333333335
0.4973333333333585,0,290.613
0.29316666666666436,0.0005000000000023874,120.4115
-1.6116666666666788,0.01132352516764296,118.80633333333333
-0.9486666666666679,0.11735227119896637,112.29566666666666
0.15366666666668038,0.07500000000000284,112.929
0.7216666666666356,0.5490023274591553,296.8333333333333
-0.09550000000001546,0.011499999999983856,300.9865
-10.845333333333315,0.0870000000000033,199.37
0.48766666666665515,4.053567646736236,210.615
4.174333333333323,0,152.956
-5.951333333333309,0.003399346342398415,145.84833333333336
0.5376666666666665,0,280.124
7.826666666666711,0.010338708279502768,291.8473333333333
3.9963333333333253,4.090640889749293,122.05466666666666
10.604833333333332,4.799500000000002,127.3495
-7.351333333333315,3.5855103154533317,168.41933333333336
6.492333333333335,1.022240784855605,172.80466666666666
-6.75,0.03477866523539212,151.46866666666668
-2.5640000000000214,0.05680571176289636,151.77433333333332
3.2558333333333564,4.770499999999998,217.8925
11.366666666666674,3.7504944562906135,225.24800000000002
